x,y,z
1123254.86511,1778406.83283,2.46097779274
1123254.86511,1778416.83283,0.269668102264
1122944.86511,1778406.83283,0.856811881065
1122944.86511,1778396.83283,1.34228920937
1122954.86511,1778396.83283,1.96428489685
1122964.86511,1778396.83283,2.40089797974
1122974.86511,1778396.83283,2.77699685097
1122984.86511,1778396.83283,3.12375330925
1122994.86511,1778396.83283,3.43973207474
1123004.86511,1778396.83283,3.71117281914
1123014.86511,1778396.83283,6.425532341
1123024.86511,1778396.83283,6.54720926285
1123034.86511,1778396.83283,6.50751781464
1123044.86511,1778396.83283,6.28864145279
1123054.86511,1778396.83283,3.84754800797
1123064.86511,1778396.83283,3.64771223068
1123074.86511,1778396.83283,3.31272959709
1123084.86511,1778396.83283,2.50126314163
1123094.86511,1778396.83283,5.82168483734
1123134.86511,1778396.83283,1.79825353622
1123144.86511,1778396.83283,2.09279584885
1123154.86511,1778396.83283,2.39676713943
1123164.86511,1778396.83283,2.94472146034
1123174.86511,1778396.83283,3.66367936134
1123184.86511,1778396.83283,4.14879512787
1123194.86511,1778396.83283,4.73310852051
1123204.86511,1778396.83283,5.11594963074
1123214.86511,1778396.83283,5.01261234283
1123224.86511,1778396.83283,4.76696872711
1123234.86511,1778396.83283,4.31072664261
1123244.86511,1778396.83283,3.82557177544
1123254.86511,1778396.83283,3.21568727493
1123264.86511,1778396.83283,2.12357258797
1123264.86511,1778406.83283,0.795671164989
1122944.86511,1778386.83283,1.64388585091
1122954.86511,1778386.83283,2.19982337952
1122964.86511,1778386.83283,2.59820199013
1122974.86511,1778386.83283,2.92855262756
1122984.86511,1778386.83283,3.21538186073
1122994.86511,1778386.83283,3.46116948128
1123004.86511,1778386.83283,6.32278156281
1123014.86511,1778386.83283,6.56600618362
1123024.86511,1778386.83283,6.62128448486
1123034.86511,1778386.83283,6.56404972076
1123044.86511,1778386.83283,6.40952825546
1123054.86511,1778386.83283,3.70719385147
1123064.86511,1778386.83283,3.57498407364
1123074.86511,1778386.83283,3.41002392769
1123084.86511,1778386.83283,3.35159134865
1123094.86511,1778386.83283,3.46902680397
1123124.86511,1778396.83283,1.38806760311
1123124.86511,1778386.83283,1.7506043911
1123134.86511,1778386.83283,1.95501542091
1123144.86511,1778386.83283,2.24215960503
1123154.86511,1778386.83283,2.61570644379
1123164.86511,1778386.83283,3.36657190323
1123174.86511,1778386.83283,4.08784294128
1123184.86511,1778386.83283,4.93332338333
1123194.86511,1778386.83283,6.22940444946
1123204.86511,1778386.83283,5.58461904526
1123214.86511,1778386.83283,5.36238288879
1123224.86511,1778386.83283,5.10691547394
1123234.86511,1778386.83283,4.68922281265
1123244.86511,1778386.83283,4.22172737122
1123254.86511,1778386.83283,3.68943476677
1123264.86511,1778386.83283,2.81755757332
1122934.86511,1778386.83283,0.410883694887
1122934.86511,1778376.83283,0.897129952908
1122944.86511,1778376.83283,1.85211467743
1122954.86511,1778376.83283,2.36891031265
1122964.86511,1778376.83283,2.73996782303
1122974.86511,1778376.83283,3.03205275536
1122984.86511,1778376.83283,3.26639723778
1122994.86511,1778376.83283,5.93049287796
1123004.86511,1778376.83283,6.45719432831
1123014.86511,1778376.83283,6.60483312607
1123024.86511,1778376.83283,6.61152935028
1123034.86511,1778376.83283,6.53051424026
1123044.86511,1778376.83283,6.38224029541
1123054.86511,1778376.83283,6.08063316345
1123064.86511,1778376.83283,3.47605848312
1123074.86511,1778376.83283,3.44989395142
1123084.86511,1778376.83283,3.53590011597
1123094.86511,1778376.83283,3.50175738335
1123104.86511,1778376.83283,2.48891329765
1123104.86511,1778386.83283,2.25868082047
1123114.86511,1778376.83283,2.03346395493
1123114.86511,1778386.83283,1.78433918953
1123124.86511,1778376.83283,1.87758171558
1123134.86511,1778376.83283,2.01550483704
1123144.86511,1778376.83283,2.31106638908
1123154.86511,1778376.83283,2.74113082886
1123164.86511,1778376.83283,3.63110089302
1123174.86511,1778376.83283,4.38971710205
1123184.86511,1778376.83283,5.60171031952
1123194.86511,1778376.83283,6.48968505859
1123204.86511,1778376.83283,5.95727920532
1123214.86511,1778376.83283,5.58733081818
1123224.86511,1778376.83283,5.32617473602
1123234.86511,1778376.83283,4.93599700928
1123244.86511,1778376.83283,4.50168228149
1123254.86511,1778376.83283,4.02384328842
1123264.86511,1778376.83283,3.27306246758
1123274.86511,1778376.83283,2.18109440804
1123274.86511,1778386.83283,1.54447770119
1122934.86511,1778366.83283,1.13234853745
1122944.86511,1778366.83283,1.99558115005
1122954.86511,1778366.83283,2.48693203926
1122964.86511,1778366.83283,2.83629131317
1122974.86511,1778366.83283,3.09842133522
1122984.86511,1778366.83283,3.28347635269
1122994.86511,1778366.83283,6.20156288147
1123004.86511,1778366.83283,6.5038485527
1123014.86511,1778366.83283,6.57837533951
1123024.86511,1778366.83283,6.53665781021
1123034.86511,1778366.83283,6.42848873138
1123044.86511,1778366.83283,6.27788352966
1123054.86511,1778366.83283,6.02390861511
1123064.86511,1778366.83283,3.34065294266
1123074.86511,1778366.83283,3.42366123199
1123084.86511,1778366.83283,3.56295180321
1123094.86511,1778366.83283,3.48373532295
1123104.86511,1778366.83283,2.53430104256
1123114.86511,1778366.83283,2.10491728783
1123124.86511,1778366.83283,1.88589251041
1123134.86511,1778366.83283,1.99821937084
1123144.86511,1778366.83283,2.30983352661
1123154.86511,1778366.83283,2.77329754829
1123164.86511,1778366.83283,3.75132250786
1123174.86511,1778366.83283,4.54453802109
1123184.86511,1778366.83283,5.93669033051
1123194.86511,1778366.83283,6.51755046844
1123204.86511,1778366.83283,6.06845521927
