x,y,z
1123249.35869,1777872.83657,3834.78832627
1123251.65662,1777873.13831,3834.98069527
1123250.93565,1777873.02743,3834.91807717
1123252.48669,1777872.90522,3835.05700107
1123248.3506,1777872.81611,3834.70941549
1123253.31189,1777873.02743,3835.13511088
1123253.82051,1777873.02743,3835.18534679
1123254.42333,1777873.06856,3835.24715597
1123254.88515,1777935.0388,3834.85340456
1123254.35212,1777935.06993,3834.72082827
1123254.66282,1777935.39034,3834.78444236
1123253.74562,1777935.66046,3834.58120258
1123253.23848,1777934.95684,3834.5096953
1123254.06461,1777935.39034,3834.65080756
1123246.68782,1777881.83521,3834.51126202
1123247.01284,1777876.91709,3834.57695463
1123247.38207,1777873.02743,3834.63441059
1123245.71179,1777881.93641,3834.43549646
1123245.01555,1777881.93641,3834.38353794
1123249.65609,1777930.93584,3834.11626832
1123249.1586,1777931.39482,3834.05007122
1123251.88163,1777934.79524,3834.30645693
1123252.52441,1777935.39537,3834.3843811
1123252.94777,1777935.39034,3834.45035534
1123251.06917,1777935.48036,3834.18173595
1123250.32063,1777934.79388,3834.10598226
1123251.76715,1777936.42158,3834.24990313
1123242.12634,1777876.57322,3834.23699475
1123243.48409,1777877.48313,3834.3183507
1123244.50739,1777877.51278,3834.38896759
1123245.57975,1777878.19827,3834.45948771
1123246.27825,1777877.48192,3834.51717275
1123248.24701,1777930.3735,3833.97379077
1123250.17209,1777936.42187,3834.04945092
1123249.38419,1777935.64231,3833.97816024
1123252.84307,1777939.54967,3834.32070486
1123253.47132,1777940.4484,3834.39442502
1123253.53016,1777938.88531,3834.45035534
1123251.43753,1777939.94567,3834.11550822
1123252.08401,1777940.29968,3834.19123399
1123252.4156,1777939.84483,3834.24990313
1123254.07196,1777939.87303,3834.51860241
1123254.66669,1777939.71939,3834.64691028
1123254.3965,1777939.84483,3834.58399015
1123248.21119,1777752.16415,3836.2527852
1123247.05578,1777751.59168,3836.17800653
1123247.35068,1777749.39007,3836.3305374
1123246.34238,1777748.89831,3836.25553453
1123246.92795,1777756.5511,3835.97504669
1123245.54073,1777755.98715,3835.9107146
1123237.12012,1777877.55263,3833.91797381
1123238.23299,1777877.31766,3833.98619765
1123239.65598,1777878.2899,3834.06107493
1123240.65003,1777877.48192,3834.13238
1123241.44495,1777877.48192,3834.18308573
1123244.73029,1777926.48135,3833.7153639
1123244.33505,1777927.36416,3833.66241935
1123246.45271,1777930.82445,3833.78438367
1123245.52569,1777930.40293,3833.70634428
1123247.32777,1777931.41588,3833.85715947
1123247.80506,1777930.93584,3833.91581611
1123235.65445,1777876.98751,3833.84179285
1123237.13253,1777872.68868,3833.977761
1123235.76075,1777872.35091,3833.90603919
1123238.44527,1777872.87211,3834.05062969
1123239.80867,1777873.55179,3834.12374643
1123240.92917,1777873.64607,3834.19124332
1123242.58101,1777873.02743,3834.30208878
1123241.76406,1777873.02743,3834.24990313
1123245.01475,1777930.93584,3833.6485465
1123244.50187,1777931.50306,3833.59070862
1123243.57915,1777872.33524,3834.37382248
1123244.80984,1777873.0202,3834.45044077
1123248.42695,1777934.49118,3833.90154729
1123246.70372,1777935.06096,3833.71594928
1123245.81747,1777934.32846,3833.6485465
1123247.67221,1777935.94324,3833.79097776
1123248.11913,1777935.39034,3833.84899871
1123243.98932,1777755.08977,3835.85352083
1123242.87127,1777757.63463,3835.72739029
1123242.86922,1777754.90127,3835.80317125
1123241.31326,1777754.75981,3835.7350358
1123241.32303,1777757.59394,3835.65982173
1123253.09224,1777814.30161,3835.37460805
1123252.0243,1777815.11901,3835.30483248
1123253.98273,1777819.65227,3835.39096102
1123252.82419,1777819.70587,3835.31814911
1123251.45642,1777818.88634,3835.24282998
1123251.10488,1777815.11901,3835.25216419
1123250.16158,1777815.11901,3835.19989938
1123239.90021,1777926.64259,3833.31298392
1123238.78349,1777926.03056,3833.24047582
1123241.14602,1777927.38247,3833.3955332
1123241.57174,1777926.48135,3833.44809429
1123237.79684,1777925.86709,3833.17026897
1123236.84626,1777922.02686,3833.18082467
1123231.27392,1777878.18483,3833.59207815
1123233.0962,1777876.8071,3833.70563635
1123232.18053,1777877.48192,3833.6485465
1123234.27639,1777876.67379,3833.77034494
1123242.43951,1777930.36692,3833.4383977
1123243.45293,1777930.73294,3833.51592584
1123236.37834,1777922.94114,3833.12858909
1123240.25279,1777930.86003,3833.25176422
1123238.98182,1777930.15656,3833.16835989
1123241.33049,1777931.51143,3833.32362248
1123242.17625,1777932.03571,3833.38127688
1123237.50244,1777927.49746,3833.11400727
1123230.07986,1777873.88907,3833.59450711
1123228.58519,1777873.74576,3833.5256285
1123231.54965,1777874.07908,3833.66405376
1123233.2824,1777873.02743,3833.76613537
1123232.28835,1777873.02743,3833.7153639
1123234.36634,1777872.06924,3833.83508162
1123243.57231,1777934.80345,3833.43874128
1123244.54028,1777935.19205,3833.51428206
1123245.59647,1777935.97358,3833.59182596
1123227.06482,1777873.64687,3833.45739412
1123239.7183,1777757.61667,3835.5933778
1123240.09907,1777761.32668,3835.52060264
1123239.73474,1777754.75171,3835.66794323
1123249.03538,1777816.06377,3835.13144894
1123250.30482,1777818.89506,3835.17725363
1123249.0358,1777819.5735,3835.10221463
1123248.08767,1777819.5735,3835.05171198
1123207.00453,1777733.63151,3835.58989259
1123208.48783,1777735.56279,3835.52223966
1123210.16657,1777736.99126,3835.4834134
1123213.39491,1777743.01612,3835.3181242
1123211.74147,1777741.37743,3835.34875378
1123214.58048,1777745.4116,3835.26244542
1123225.51774,1777873.59045,3833.38978573
1123233.93945,1777921.58424,3832.98721745
1123235.14025,1777922.38603,3833.05294463
1123223.90856,1777869.16625,3833.3902335
1123225.50563,1777869.15223,3833.45677955
1123227.07363,1777869.17883,3833.52393625
1123231.56958,1777923.00393,3832.79591397
1123234.1295,1777925.94949,3832.90492634
1123233.11193,1777925.86634,3832.83567909
1123235.35878,1777926.47742,3832.98026902
1123236.58735,1777927.05337,3833.05637403
1123228.61396,1777869.24759,3833.59171505
1123230.12775,1777869.36038,3833.66013221
1123224.70938,1777917.07329,3832.50416019
1123227.71843,1777921.70258,3832.57401638
1123226.42112,1777921.3238,3832.50070206
1123228.97673,1777922.20632,3832.64313475
1123230.29323,1777922.5417,3832.7215975
1123223.36395,1777916.78295,3832.43223804
1123225.4408,1777921.05157,3832.44583323
1123229.35207,1777926.06341,3832.57244897
1123228.09042,1777925.62509,3832.49811839
1123230.59455,1777926.58094,3832.6446844
1123226.73296,1777924.16948,3832.44583323
1123231.86196,1777927.01671,3832.72193421
1123232.82366,1777927.41016,3832.77992025
1123234.38958,1777929.99639,3832.83139325
1123235.60661,1777930.55079,3832.90730323
1123213.6974,1777868.14085,3833.04036894
1123215.49829,1777867.85928,3833.10284283
1123216.95724,1777867.29317,3833.16097582
1123218.04108,1777866.33361,3833.21405215
1123219.13202,1777865.40893,3833.26741032
1123220.56286,1777864.92787,3833.32676349
1123222.24806,1777864.80662,3833.39166088
1123211.78474,1777864.54673,3833.04597748
1123209.71646,1777864.58482,3832.98780989
1123213.54827,1777863.8567,3833.10991028
1123215.38024,1777863.54597,3833.17194197
1123217.16585,1777863.27068,3833.23459744
1123218.04108,1777862.05192,3833.28346166
1123219.2322,1777861.73931,3833.32930751
1123220.5291,1777860.51348,3833.39409853
1123223.89896,1777864.72337,3833.45715765
1123222.23848,1777860.36226,3833.45855739
1123207.01677,1777866.51652,3832.88270888
1123208.10366,1777865.29764,3832.93254864
1123221.54217,1777915.46724,3832.36234277
1123259.00839,1777828.49323,3835.71942368
1123259.70975,1777832.93698,3835.77415807
1123258.11085,1777827.79542,3835.64539943
1123259.13446,1777832.93698,3835.71988602
1123258.43152,1777832.869,3835.65736872
1123257.41156,1777828.48249,3835.58625121
1123256.68736,1777829.1938,3835.52730717
1123257.56321,1777833.00956,3835.58335904
1123255.66237,1777828.35703,3835.45499322
1123255.11543,1777824.028,3835.43882144
1123256.60251,1777832.93698,3835.50670107
1123255.89531,1777832.93698,3835.4526164
1123255.12943,1777833.631,3835.39340944
1123254.57841,1777828.29897,3835.37927521
1123254.32888,1777824.028,3835.385799
1123253.49431,1777824.74673,3835.32719262
1123071.11384,1777907.4929,3836.30486428
1123070.00036,1777910.73205,3836.2854554
1123073.14643,1777899.58456,3836.38813668
1123071.57526,1777902.63585,3836.36446452
1123073.17567,1777903.84082,3836.31535962
1123071.02664,1777912.53144,3836.24652635
1123073.19807,1777908.37679,3836.2508979
1123075.06152,1777897.04753,3836.39999979
1123075.21038,1777900.23624,3836.32912464
1123076.23581,1777894.297,3836.44496586
1123075.04005,1777904.55775,3836.25972791
1123076.23528,1777892.4562,3836.51780527
1123047.09354,1777931.65733,3836.57894771
1123046.10778,1777930.95927,3836.6541836
1123045.62285,1777929.98364,3836.72214708
1123048.42314,1777934.56456,3836.53315921
1123047.18282,1777935.94499,3836.64506628
1123047.65555,1777935.39034,3836.58851227
1123046.56146,1777934.80906,3836.72093945
1123047.1208,1777934.85041,3836.84611108
1123047.04967,1777936.31883,3836.78896448
1123202.2816,1777723.42158,3836.25292846
1123200.71717,1777723.81608,3836.22122934
1123203.86198,1777722.86304,3836.32040323
1123202.30609,1777724.01474,3836.17834943
1123203.8603,1777722.54555,3836.7226273
1123205.4404,1777723.25459,3836.25297608
1123203.86697,1777723.5751,3836.21761465
1123205.43623,1777722.74884,3836.78977118
1123163.08946,1777745.66826,3836.52360488
1123164.4952,1777743.84831,3836.45488219
1123162.66449,1777746.69338,3836.60181517
1123162.7877,1777747.80314,3836.72445238
1123161.48095,1777748.53106,3836.65736925
1123164.03919,1777747.19888,3836.78654192
1123160.20039,1777749.35526,3836.59009386
1123161.17953,1777747.74169,3836.52516789
1123162.18984,1777746.23773,3836.45487746
1123163.10794,1777745.03568,3836.38842001
1123161.59471,1777749.83682,3836.7765461
1123160.50911,1777750.39289,3836.72214708
1123163.12959,1777749.186,3836.85267882
1123159.487,1777750.98492,3836.66990212
1123160.89847,1777747.31549,3836.12127776
1123162.2004,1777746.26759,3836.05397304
1123163.19762,1777745.59559,3836.00158455
1123164.6916,1777744.80259,3835.91951464
1123166.16606,1777744.08254,3835.85514877
1123167.46656,1777743.68438,3835.79024632
1123170.04037,1777741.71542,3835.78670342
1123172.59065,1777739.83745,3835.78983123
1123175.57865,1777737.87445,3835.78884367
1123177.39121,1777736.63316,3835.79950447
1123160.84845,1777747.18189,3836.25441989
1123162.08427,1777745.93913,3836.32124265
1123159.78535,1777748.32829,3836.1875809
1123158.35249,1777749.986,3836.12012379
1123159.92604,1777748.55065,3836.0529617
1123161.13002,1777747.70174,3835.98277533
1123162.75212,1777746.55579,3835.9225193
1123163.75456,1777746.20893,3835.85352083
1123164.81553,1777745.78118,3835.8020915
1123166.31688,1777745.31144,3835.73134844
1123169.00602,1777743.36276,3835.71688466
1123171.16127,1777741.52139,3835.73623728
1123174.1035,1777739.69898,3835.72192604
1123177.15053,1777737.82059,3835.72240783
1123178.97392,1777736.64805,3835.73257905
1123159.80307,1777748.36077,3836.32133691
1123158.34195,1777749.8808,3836.25462229
1123160.92341,1777747.32952,3836.38754379
1123157.50423,1777750.80279,3836.18760784
1123180.5846,1777736.81666,3835.66677268
1123183.01213,1777737.34415,3835.57169389
1123181.81835,1777737.04132,3835.61779907
1123178.71588,1777737.95571,3835.65565984
1123180.27645,1777738.28235,3835.58848138
1123181.55089,1777739.00114,3835.51719207
1123180.30381,1777742.36664,3835.37981869
1123178.95211,1777744.28863,3835.32085539
1123180.1902,1777745.21209,3835.25756758
1123182.99996,1777746.29573,3835.17194474
1123181.81835,1777745.66545,3835.21262178
1123184.98885,1777747.00097,3835.12292627
1123186.5224,1777748.55534,3835.05476681
1123188.08858,1777750.14718,3834.99190305
1123180.19952,1777740.96534,3835.44887588
1123189.69286,1777750.97248,3834.95814024
1123178.33443,1777742.04729,3835.43979426
1123177.09492,1777743.81078,3835.38468484
1123178.78972,1777740.1895,3835.52390909
1123180.27779,1777746.85428,3835.18973867
1123175.84757,1777745.61181,3835.33150117
1123178.32094,1777746.47711,3835.23954468
1123177.09365,1777746.00854,3835.28458562
1123181.76733,1777748.19263,3835.11689425
1123183.53067,1777749.35686,3835.05453635
1123186.19794,1777751.06224,3834.97412871
1123184.96815,1777750.1699,3835.01291896
1123187.90139,1777752.5756,3834.91640394
1123189.67917,1777754.32617,3834.85709662
1123191.26776,1777755.37287,3834.82369393
1123189.69755,1777756.92553,3834.78242779
1123191.26618,1777758.98892,3834.72408906
1123194.42223,1777761.90568,3834.65188073
1123192.84266,1777760.125,3834.69452362
1123197.53029,1777765.64151,3834.57361437
1123195.99246,1777763.65409,3834.61382524
1123184.94962,1777753.01231,3834.9206926
1123186.90818,1777754.51876,3834.86220884
1123188.11796,1777755.54813,3834.82632284
1123200.84728,1777769.57486,3834.50676296
1123198.75807,1777767.929,3834.528014
1123183.42507,1777751.56778,3834.98035816
1123201.95645,1777772.16748,3834.46001761
1123203.96261,1777774.04031,3834.44094571
1123205.44187,1777772.78654,3834.48354229
1123191.26794,1777761.74857,3834.65123138
1123194.59877,1777765.15606,3834.57238924
1123192.84266,1777763.4216,3834.61033791
1123196.01993,1777767.51595,3834.52202847
1123199.19392,1777771.07299,3834.46070067
1123197.56736,1777769.06687,3834.49456464
1123185.0034,1777755.46574,3834.84472264
1123186.54999,1777757.21594,3834.78448388
1123188.49228,1777758.97641,3834.72823098
1123189.69286,1777760.12913,3834.69458565
1123200.71717,1777773.30515,3834.42450409
1123202.3614,1777775.52245,3834.39337797
1123213.63531,1778362.22546,3835.14400455
1123214.42451,1778359.82995,3835.10193325
1123216.42668,1778358.43834,3835.04420835
1123218.57286,1778357.95184,3834.99301519
1123219.94493,1778362.23367,3835.01067147
1123207.90905,1778359.40498,3835.2414005
1123210.21748,1778358.71316,3835.18336147
1123212.34075,1778357.84269,3835.12789765
1123212.95081,1778355.09033,3835.08835586
1123214.56878,1778354.50861,3835.04663011
1123216.5662,1778353.80134,3834.99552172
1123220.71389,1778359.83312,3834.96792789
1123218.41295,1778353.13817,3834.94847291
1123219.61598,1778356.24199,3834.95295573
1123222.81308,1778358.65808,3834.91152564
1123224.45087,1778362.78671,3834.92619962
1123226.36587,1778366.34304,3834.93415912
1123227.49049,1778369.45274,3834.95524673
1123220.76852,1778354.60798,3834.9115799
1123222.85349,1778353.87493,3834.85940589
1123224.93394,1778357.92104,3834.8599898
1123225.91559,1778361.20204,3834.87855493
1123227.1045,1778363.87546,3834.88889502
1123228.88473,1778367.77535,3834.90784837
1123230.70098,1778371.29449,3834.92721487
1123232.21519,1778374.31985,3834.94905753
1123284.33503,1778095.90018,3833.57630927
1123277.90665,1778037.86801,3833.78246934
1123277.97666,1778042.16073,3833.71329025
1123277.66145,1778033.72219,3833.85449813
1123207.38601,1778401.1066,3836.00157373
1123205.19099,1778399.24621,3835.98543493
1123203.89581,1778358.61964,3835.32461396
1123205.89102,1778357.31222,3835.26798981
1123206.73253,1778354.90762,3835.22818143
1123208.5592,1778354.05521,3835.17879473
1123210.64663,1778353.50363,3835.12620459
1123211.45119,1778404.69971,3836.04247557
1123213.25682,1778406.01551,3836.05022479
1123208.56776,1778403.08021,3836.05573092
1123205.75289,1778401.38845,3836.06663325
1123203.76076,1778399.67165,3836.04986326
1123220.48163,1777915.12393,3832.31219842
1123218.92554,1777913.95258,3832.26024837
1123215.65196,1777910.96634,3832.17856361
1123217.49673,1777913.75525,3832.19009856
1123214.51692,1777910.8235,3832.12826547
1123216.05301,1777913.58551,3832.12035529
1123219.62062,1777918.06547,3832.1780519
1123218.13428,1777917.33964,3832.11566209
1123220.86268,1777917.98352,3832.25269132
1123212.2073,1777908.17679,3832.10265229
1123222.22167,1777918.27339,3832.32448249
1123210.07587,1777904.92361,3832.11099826
1123223.61113,1777918.92848,3832.38993218
1123208.59167,1777901.85984,3832.14332798
1123199.5249,1777867.71977,3832.69869345
1123200.71717,1777866.38062,3832.74703555
1123201.88435,1777865.05183,3832.79539016
1123203.87224,1777864.56806,3832.84592901
1123205.87048,1777863.71081,3832.90694625
1123207.37054,1777862.30976,3832.96825141
1123208.59167,1777861.65913,3833.01030022
1123209.51987,1777860.329,3833.05770762
1123211.70285,1777860.29269,3833.11719467
1123207.40886,1777902.06298,3832.09619252
1123208.45278,1777905.08907,3832.04433384
1123210.64182,1777908.18734,3832.0358555
1123205.77585,1777902.3936,3832.03186907
1123212.96514,1777910.67675,3832.06022768
1123214.65243,1777913.74574,3832.04431125
1122995.91881,1778429.65321,3837.59437163
1122997.9277,1778429.40438,3837.53055522
1122999.8054,1778429.02886,3837.46914356
1123000.7047,1778427.63271,3837.4234174
1123001.61979,1778426.19603,3837.37880909
1123003.58377,1778425.72471,3837.31880125
1123005.4386,1778425.60926,3837.26753518
1123007.62219,1778424.58369,3837.20029611
1123009.25673,1778428.96958,3837.2014331
1123010.6271,1778432.98971,3837.20751543
1123011.4108,1778430.70419,3837.16339233
1123009.81589,1778426.323,3837.16144412
1123021.78645,1778482.59132,3837.60194635
1122802.43997,1778242.74478,3839.39514783
1122802.96631,1778242.7504,3839.47686365
1122803.60467,1778242.7504,3839.52847804
1122804.59701,1778242.7504,3839.58404669
1122805.92406,1778243.49064,3839.64410242
1122802.49855,1778242.7504,3839.32802583
1122802.8986,1778242.18813,3839.26885499
1122803.44489,1778247.50764,3839.25314059
1122802.82395,1778238.30481,3839.45707338
1122802.34842,1778238.2959,3839.39484323
1122802.2364,1778238.41049,3839.3285807
1122803.78737,1778238.30434,3839.52862767
1122805.20947,1778238.37361,3839.60180142
1122806.83937,1778238.35393,3839.66608425
1122803.95664,1778242.98857,3839.19947954
1122802.46162,1778238.2959,3839.26120842
1122802.7246,1778237.42633,3839.20844733
1122808.56674,1778298.10615,3840.03448986
1122807.21632,1778301.41147,3840.05799319
1122809.73006,1778299.64146,3840.07802188
1123202.32067,1778354.14387,3835.32537237
1123204.56551,1778353.57922,3835.2679436
1123084.73923,1778519.61804,3837.98262353
1123082.64732,1778518.80008,3837.92790913
1123086.40997,1778515.32305,3837.98054926
1123084.20459,1778514.36309,3837.91775776
1123241.22584,1777828.48249,3834.63424275
1123240.13593,1777828.48249,3834.58399015
1123242.6726,1777828.48249,3834.70277854
1123194.73726,1777867.02747,3832.63666732
1123195.99246,1777866.00944,3832.67465038
1123197.24363,1777864.7629,3832.71839881
1123199.20251,1777863.68843,3832.7715419
1123201.10461,1777862.19609,3832.83434022
1123202.29207,1777861.3829,3832.87252199
1123203.66192,1777860.4069,3832.91866386
1123205.42346,1777859.38862,3832.97511957
1123240.61172,1777832.04119,3834.57168389
1123242.08582,1777832.19348,3834.64063683
1123244.04637,1777827.79287,3834.77606612
1123243.53395,1777832.40186,3834.71033355
1123078.19987,1778524.12423,3837.89996047
1123079.44976,1778521.22896,3837.89036098
1123080.5617,1778517.69856,3837.87418821
1123076.29773,1778523.37807,3837.8610881
1123078.09804,1778519.32349,3837.84621135
1123082.07872,1778513.8692,3837.86594452
1123079.76313,1778515.23524,3837.8333369
1123023.16264,1778464.42108,3837.27203695
1123023.24397,1778459.74861,3837.20789044
1123023.41349,1778469.20649,3837.33428891
1123023.42254,1778473.64634,3837.40155368
1123023.18569,1778477.74149,3837.47413993
1123013.23377,1778430.11702,3837.11317137
1123014.84099,1778434.15532,3837.11311041
1123016.50091,1778438.86516,3837.12092417
1123018.06004,1778443.42309,3837.13277971
1123020.01307,1778447.18501,3837.12944676
1123021.593,1778451.01631,3837.13799611
1123022.75332,1778454.51706,3837.15378692
1123023.97497,1778457.38977,3837.16252683
1123023.11938,1778481.35653,3837.5374728
1123011.41521,1778425.79123,3837.11791921
1123025.44355,1778461.503,3837.18310428
1123024.32822,1778463.04105,3837.22637929
1123025.27406,1778466.14123,3837.24707634
1123024.32822,1778467.70681,3837.29002773
1123025.50545,1778470.937,3837.30860814
1123024.32822,1778472.22513,3837.35588768
1123025.49881,1778475.403,3837.37492977
1123024.32822,1778476.60953,3837.42375647
1123025.25299,1778479.54185,3837.44631707
1123024.32822,1778480.87308,3837.49343804
1123013.3867,1778425.47925,3837.07024683
1123015.21768,1778429.41133,3837.06154312
1123016.88547,1778433.76362,3837.06293819
1123018.6206,1778438.04316,3837.06528697
1123019.91067,1778442.42551,3837.08092206
1123021.17842,1778445.60061,3837.08708139
1123022.38373,1778448.5548,3837.09390559
1123023.71182,1778452.78022,3837.11402048
1123025.92723,1778456.59495,3837.11503743
1123023.83531,1778484.5341,3837.57112188
1123025.36798,1778483.87552,3837.51485061
1123022.75332,1778485.55304,3837.6236908
1123021.52586,1778485.85684,3837.67121053
1123216.28189,1778407.92778,3836.05238018
1123218.04108,1778409.67827,3836.08911626
1123219.73033,1778411.26956,3836.1251392
1123216.85656,1778409.8669,3836.13654159
1123214.5851,1778408.16749,3836.11779597
1123211.69319,1778406.35328,3836.11821015
1123209.83825,1778404.9355,3836.1073698
1123206.96268,1778403.23062,3836.12021878
1123222.44127,1778412.52512,3836.11769661
1123225.58803,1778413.79397,3836.10809521
1123221.45302,1778050.29788,3829.01338484
1123219.48412,1778051.06286,3828.97479081
1123223.66818,1778051.8104,3829.05428586
1123225.8989,1778051.18588,3829.10576559
1123228.04618,1778050.29396,3829.16194216
1123229.82058,1778051.20717,3829.20655777
1123230.98211,1778055.43234,3829.22652243
1123231.96987,1778059.98895,3829.24411324
1123233.06625,1778064.57065,3829.26930807
1123234.10647,1778069.07255,3829.29776255
1123235.01271,1778073.48519,3829.32650224
1123233.78723,1778086.85088,3829.30606748
1123234.46038,1778082.38863,3829.3169646
1123232.79281,1778092.27452,3829.29439982
1123235.81121,1778078.59263,3829.35646068
1123231.45595,1778095.75211,3829.27080975
1123230.06275,1778099.67276,3829.25330184
1123219.93789,1778105.54234,3829.07808695
1123217.97642,1778104.64523,3829.04194103
1123222.60841,1778104.63594,3829.11861846
1123224.79586,1778105.26302,3829.16487351
1123226.75908,1778104.66109,3829.20281154
1123228.69618,1778104.13283,3829.24480389
1123214.85056,1778100.18808,3828.97317062
1123215.23786,1778105.55521,3829.01002978
1123213.67743,1778096.74181,3828.94116437
1123213.15461,1778091.17605,3828.91055065
1123211.90072,1778086.59222,3828.88004952
1123211.47638,1778081.57624,3828.86112608
1123213.15411,1778069.0647,3828.86253892
1123211.56382,1778073.50498,3828.84741178
1123214.05445,1778064.57065,3828.87319708
1123215.07631,1778060.14376,3828.88968787
1123216.28341,1778055.90452,3828.91247343
1123210.09023,1778078.02979,3828.83855313
1123217.27314,1778051.20717,3828.9370918
1123218.15669,1778046.6293,3828.96440238
1123220.41322,1778046.75268,3829.00432158
1123222.65803,1778046.8805,3829.04837653
1123224.69602,1778046.55168,3829.09393709
1123226.66824,1778046.75268,3829.13984813
1123228.53518,1778047.29337,3829.18615768
1123230.43321,1778046.52072,3829.24299668
1123231.60923,1778051.90863,3829.25666399
1123233.17562,1778055.66166,3829.29310232
1123233.79514,1778060.15352,3829.30093371
1123234.52123,1778064.57065,3829.31636916
1123235.81322,1778068.34586,3829.35607691
1123236.59301,1778073.47775,3829.38149947
1123235.6319,1778086.68063,3829.36552573
1123236.45706,1778081.428,3829.38286859
1123234.48972,1778091.29761,3829.34254991
1123233.2637,1778095.17499,3829.32059197
1123232.22258,1778100.19815,3829.31509713
1123237.78164,1778077.93413,3829.42753705
1123230.7624,1778104.33944,3829.29928911
1123218.32127,1778109.83775,3829.08224335
1123216.28805,1778109.11556,3829.0480388
1123220.96036,1778108.67039,3829.11627849
1123223.24241,1778109.70498,3829.16484254
1123225.57878,1778108.14425,3829.20063997
1123227.43652,1778109.16284,3829.24923339
1123229.32604,1778109.03494,3829.29428947
1123213.14669,1778104.61654,3828.97854881
1123213.57078,1778109.73465,3829.01806646
1123212.06364,1778101.03969,3828.94516367
1123211.53932,1778095.63482,3828.91163018
1123210.41386,1778091.97777,3828.88381689
1123210.24079,1778087.03761,3828.86386192
1123208.69143,1778082.48111,3828.83497298
1123207.20198,1778077.76594,3828.81070786
1123208.53177,1778073.41795,3828.81567795
1123210.42044,1778069.37142,3828.83097166
1123211.49942,1778064.55932,3828.84170955
1123213.14604,1778060.04485,3828.86394909
1123213.61692,1778054.65471,3828.87665535
1123215.00294,1778051.31973,3828.90229511
1123216.19228,1778047.64112,3828.92945811
1123219.79715,1778208.20118,3831.96611028
1123218.05721,1778206.49899,3831.9241112
1123216.46618,1778204.71309,3831.88049697
1123214.89126,1778203.17374,3831.84228393
1123221.19088,1778209.79617,3832.00470293
1123222.67117,1778211.40164,3832.04464694
1123213.31205,1778200.90943,3831.78403193
1123214.89128,1778199.78771,3831.75392544
1123213.31581,1778198.29695,3831.71010997
1123214.5106,1778196.38054,3831.65524752
1123224.34069,1778213.1079,3832.08866182
1123214.97002,1778193.82282,3831.57640688
1123216.10992,1778191.9771,3831.52188293
1123217.99094,1778190.90623,3831.50418424
1123219.54172,1778188.65595,3831.44532054
1123221.19088,1778186.96129,3831.41178245
1123222.76034,1778185.0377,3831.37226827
1123225.65473,1778183.43876,3831.38673601
1123227.78429,1778181.38236,3831.37548516
1123230.2355,1778179.56453,3831.39366676
1123233.93368,1778176.87548,3831.44417317
1123232.36544,1778176.73008,3831.37647834
1123235.79809,1778176.37338,3831.50225392
1123237.44319,1778176.46512,3831.56774667
1123239.11027,1778176.5862,3831.63281302
1123240.7955,1778176.73457,3831.69751651
1123242.29437,1778181.10383,3831.8330319
1123242.02304,1778177.88098,3831.76364695
1123242.11835,1778185.3435,3831.90335007
1123241.95949,1778189.61401,3831.97311056
1123214.87578,1778206.52338,3831.92419722
1123211.74999,1778202.95386,3831.84272798
1123210.54728,1778200.83962,3831.78881212
1123211.74147,1778199.7716,3831.75416714
1123213.31638,1778204.6426,3831.88155433
1123216.47161,1778208.69985,3831.97259671
1123219.61134,1778211.99022,3832.0451921
1123218.04108,1778210.01616,3832.00140306
1123210.17182,1778198.20318,3831.71086381
1123208.62324,1778199.92502,3831.77117479
1123211.74272,1778196.38573,3831.65094021
1123213.31638,1778195.36284,3831.61984629
1123221.19088,1778213.57498,3832.08165554
1123222.80722,1778215.371,3832.12399635
1123211.73438,1778194.08593,3831.5730484
1123213.33526,1778192.34561,3831.51588796
1123214.89128,1778191.16583,3831.48234922
1123216.61503,1778189.57163,3831.43915283
1123218.10174,1778187.64245,3831.38327435
1123219.91802,1778186.42752,3831.36578594
1123221.0342,1778184.5547,3831.31100965
1123224.00162,1778183.00723,3831.32307328
1123226.14318,1778181.04603,3831.30838421
1123228.81485,1778178.99149,3831.32024779
1123230.80698,1778176.66807,3831.30898632
1123235.00253,1778173.86116,3831.39245417
1123233.45052,1778173.98018,3831.32482249
1123236.56392,1778173.79812,3831.45964394
1123238.13566,1778173.79485,3831.52637616
1123239.71825,1778173.85231,3831.59265785
1123241.3117,1778173.96876,3831.65851557
1123242.77282,1778174.73763,3831.7302442
1123243.2395,1778178.16097,3831.81105692
1123244.17144,1778175.14624,3831.79009323
1123244.31865,1778179.10235,3831.86461399
1123243.61061,1778182.36475,3831.89737989
1123243.6797,1778185.96143,3831.9606993
1123243.87459,1778190.00339,3832.0339536
1123231.02964,1777836.81637,3834.10810934
1123229.38187,1777836.9366,3834.04295931
1123232.64791,1777836.7348,3834.17382282
1123234.23788,1777836.6934,3834.24011057
1123235.80052,1777836.69398,3834.30698822
1123237.33655,1777836.73877,3834.37447698
1123227.7031,1777837.09426,3833.978366
1123238.84649,1777836.83043,3834.44260477
1123230.85685,1777841.52293,3834.0448566
1123229.22793,1777841.61008,3833.97925857
1123232.45679,1777841.47562,3834.11103151
1123234.02891,1777841.4698,3834.17779621
1123235.57411,1777841.50747,3834.24516875
1123237.21283,1777842.06732,3834.31388278
1123238.61514,1777842.12161,3834.37927985
1123225.82912,1777837.309,3833.90838078
1123227.56861,1777841.73572,3833.91422895
